filename,primary_label
synthetic_train_audio/lesgrf1/0df0e2bf79954e889a0db1ab94f84a7d.wav,lesgrf1
synthetic_train_audio/lesgrf1/97dcee3f14544d6080e8269481816dc3.wav,lesgrf1
synthetic_train_audio/lesgrf1/bc39b84c8c204dddaa164bf29e3cb499.wav,lesgrf1
synthetic_train_audio/lesgrf1/f3afa2ba35104674a0d8a06a26fb3adc.wav,lesgrf1
synthetic_train_audio/lesgrf1/5e8cfb307cc64aa097f41cca96ee765a.wav,lesgrf1
synthetic_train_audio/lesgrf1/e6b9de172b9745249ca7770d9335c632.wav,lesgrf1
synthetic_train_audio/lesgrf1/0853feaa447242f580fc7fb5995f2b84.wav,lesgrf1
synthetic_train_audio/lesgrf1/9258b5fd94ee4151aa535b027d64b7f7.wav,lesgrf1
synthetic_train_audio/nacnig1/bbc3dd56634046c189aacb9c8b883340.wav,nacnig1
synthetic_train_audio/nacnig1/1454c49de38646c38f9cbafe7fb6ad1f.wav,nacnig1
synthetic_train_audio/nacnig1/08b2e5e8b3814b81a1b6c21fab6149eb.wav,nacnig1
synthetic_train_audio/nacnig1/bec291783ab04f408d7409242e1eeff6.wav,nacnig1
synthetic_train_audio/nacnig1/646102d0beee49408f825cf97856fe69.wav,nacnig1
synthetic_train_audio/nacnig1/955541cc686c46598d797457e54e35de.wav,nacnig1
synthetic_train_audio/nacnig1/4bc6762778a34cf68bfc028c7b40e262.wav,nacnig1
synthetic_train_audio/nacnig1/60549da3a2914e27b0f3b1635e23b48b.wav,nacnig1
synthetic_train_audio/nacnig1/0feab966ea384441916109b376f3ddcd.wav,nacnig1
synthetic_train_audio/nacnig1/6d3cba2872f748fcafd5d03b4e1af02b.wav,nacnig1
synthetic_train_audio/nacnig1/2527a9adf37a4fb5a96ab282c0e382bc.wav,nacnig1
synthetic_train_audio/nacnig1/05be1857f9d642fea9b90913f6f40cea.wav,nacnig1
synthetic_train_audio/nacnig1/1b81066947244f4f9b9a43b54d2eebb6.wav,nacnig1
synthetic_train_audio/nacnig1/d7a762ab27784cf598740a7b4ca9f236.wav,nacnig1
synthetic_train_audio/nacnig1/12767bb88ce54fa6b9da8bf4937709f9.wav,nacnig1
synthetic_train_audio/nacnig1/7135d78503d4493390f79880de257343.wav,nacnig1
synthetic_train_audio/nacnig1/d834f15f5d2848a68fa4d9bf581b0af9.wav,nacnig1
synthetic_train_audio/nacnig1/b8cbe6030df34358a59086b35c27be45.wav,nacnig1
synthetic_train_audio/nacnig1/0120524baf8f40f895b148a0cb253ba1.wav,nacnig1
synthetic_train_audio/nacnig1/eb1423f489cd483ab40eed2687ed53fb.wav,nacnig1
synthetic_train_audio/nacnig1/9acb360b76c444e5b4cbdec9f6d35474.wav,nacnig1
synthetic_train_audio/nacnig1/ac7c281a0f1948a2be458c8ff6ff23f9.wav,nacnig1
synthetic_train_audio/nacnig1/66bd1a9f981441b2abb3bf0f5e8bd205.wav,nacnig1
synthetic_train_audio/nacnig1/f4f82843c9714d889b3999ce10581436.wav,nacnig1
synthetic_train_audio/nacnig1/563361b82f9444b78343beadd367441d.wav,nacnig1
synthetic_train_audio/nacnig1/9b206cde681d46e48e4c514004cf4a26.wav,nacnig1
synthetic_train_audio/nacnig1/bb159a324e80495e8a1be82c4425232a.wav,nacnig1
synthetic_train_audio/nacnig1/8b99e0bcb08b4bdb9d1f520489f72322.wav,nacnig1
synthetic_train_audio/nacnig1/b80a13994e1a4adb93ab3ba9545e7ab6.wav,nacnig1
synthetic_train_audio/nacnig1/3c1ff6fda43d4262858af4593246e70b.wav,nacnig1
synthetic_train_audio/nacnig1/c247d8ec039f4f529802fa3f7dcaad2c.wav,nacnig1
synthetic_train_audio/nacnig1/8b80843552c9497aa8429a562c998832.wav,nacnig1
synthetic_train_audio/nacnig1/21919b1e422e4cce8407c3ab5392389d.wav,nacnig1
synthetic_train_audio/nacnig1/f7757b6e8bb94549b921af9a7f188414.wav,nacnig1
synthetic_train_audio/nacnig1/b7fca304774841818b62529d60ce50a5.wav,nacnig1
synthetic_train_audio/nacnig1/bf3b0a4111864c018bca69603da2989f.wav,nacnig1
synthetic_train_audio/ocecra1/751198b116f9454db48340fe84152343.wav,ocecra1
synthetic_train_audio/ocecra1/984a8df217d64236b18b7e4131077455.wav,ocecra1
synthetic_train_audio/ocecra1/e2fd3107b6f04fbcae9eb93314cc3050.wav,ocecra1
synthetic_train_audio/ocecra1/1a3e966456ed44efa5b7295bffddb722.wav,ocecra1
synthetic_train_audio/ocecra1/b8ccd2db8dcd46a7b76cef2ca82a0934.wav,ocecra1
synthetic_train_audio/ocecra1/ca9dba0ff26847998785540ede06aa87.wav,ocecra1
synthetic_train_audio/ocecra1/715b1811a55a4d37b4d38e7d112b8c75.wav,ocecra1
synthetic_train_audio/ocecra1/95f4ced224314423a6ce994dc1ba6639.wav,ocecra1
synthetic_train_audio/ocecra1/e73d6e033d154ecc94f681ae9de7b88d.wav,ocecra1
synthetic_train_audio/ocecra1/74e3545fd3064854964f79ae2fd4220a.wav,ocecra1
synthetic_train_audio/ocecra1/e1ae0e7c280e42c0bba757a518576fb6.wav,ocecra1
synthetic_train_audio/ocecra1/fe66eaa91bcf45c5b7e0ae493ee07c53.wav,ocecra1
synthetic_train_audio/ocecra1/718da17795424c7d96e911f9f33cb5f4.wav,ocecra1
synthetic_train_audio/ocecra1/74c23bc5bb6a4dc9a5129ef1e1883428.wav,ocecra1
synthetic_train_audio/ocecra1/28df7fb8437d422e84f44edd225de4f9.wav,ocecra1
synthetic_train_audio/ocecra1/1ed47f3b65fc437fa8ccc972f4e3dfb0.wav,ocecra1
synthetic_train_audio/ocecra1/5e871b91e87f4cb080d2df847f205c7c.wav,ocecra1
synthetic_train_audio/ocecra1/a71edcd190b3457f8b2ce0bb05898065.wav,ocecra1
synthetic_train_audio/ocecra1/bd26f7d7ca8b43f3bfbca5caac6275ca.wav,ocecra1
synthetic_train_audio/ocecra1/2fa59e65b4e444d4af37afa795adb60f.wav,ocecra1
synthetic_train_audio/ocecra1/d42bb76795904d8685c3c01c76c803e8.wav,ocecra1
synthetic_train_audio/ocecra1/cce49faec90e4320b891032cc7710f11.wav,ocecra1
synthetic_train_audio/ocecra1/5e981b477d1647c985ac8ce88027bef4.wav,ocecra1
synthetic_train_audio/ocecra1/81483cd341ef46c8913fd04d940b6bc9.wav,ocecra1
synthetic_train_audio/ocecra1/cb9d2088ab8e46ed93f917d29e3f0f2b.wav,ocecra1
synthetic_train_audio/ocecra1/5900353689504fbc9ebd4b6cf9e3135a.wav,ocecra1
synthetic_train_audio/ocecra1/acd72b870b7c4cedb3954feec1c8870e.wav,ocecra1
synthetic_train_audio/ocecra1/47fa611710234d21869ee106808cd368.wav,ocecra1
synthetic_train_audio/ocecra1/9e6e851a6140443986fb8878b36b66dd.wav,ocecra1
synthetic_train_audio/ocecra1/fecab32c513c490eb7ffc7981a6dd8cd.wav,ocecra1
synthetic_train_audio/ocecra1/4edf1c57fa634aac946a09160d3352d5.wav,ocecra1
synthetic_train_audio/ocecra1/fbc061eb3d594c1081c8bda24699e01f.wav,ocecra1
synthetic_train_audio/ocecra1/570eb21e445246c885ff184252f4bcae.wav,ocecra1
synthetic_train_audio/ocecra1/4b227912f156499f93f4d9b71e70945f.wav,ocecra1
synthetic_train_audio/ocecra1/9cad4cdb00ce4456810ae118612a6550.wav,ocecra1
synthetic_train_audio/ocecra1/712b5cfaec654ac39a52eb8db7cbc03e.wav,ocecra1
synthetic_train_audio/ocecra1/f64ca492067e43bd83a3c11a10388011.wav,ocecra1
synthetic_train_audio/ocecra1/f30ef1ef34a14513b39ceb32844b46ba.wav,ocecra1
synthetic_train_audio/platyr1/9269db444d874e6ea7432bdab4fcf95c.wav,platyr1
synthetic_train_audio/platyr1/fdfe0c6a2d074ab3ba5d33fe987bd285.wav,platyr1
synthetic_train_audio/platyr1/5e7a4cfc4b784241a45a71565b615e77.wav,platyr1
synthetic_train_audio/platyr1/b831d6cd68cb411a8cf35ed270ad8fcf.wav,platyr1
synthetic_train_audio/platyr1/5a8c9eca685f444f937650daf343ddf2.wav,platyr1
synthetic_train_audio/platyr1/8233a1840a7e419490eb040397cb1ca4.wav,platyr1
synthetic_train_audio/platyr1/463ce348a13a4131a42d4eb3bc7bf2aa.wav,platyr1
synthetic_train_audio/platyr1/32f887aaee4f47c8a6fbe6b9f888922e.wav,platyr1
synthetic_train_audio/platyr1/c148f755e2ad4822a16d1064bacfdae6.wav,platyr1
synthetic_train_audio/platyr1/dc9d19689c094c568d34067835d31a3c.wav,platyr1
synthetic_train_audio/platyr1/03eec9a74fa942babf07b37913eb99a7.wav,platyr1
synthetic_train_audio/platyr1/dc44c6ff98864cb9b0bb527518b7a9f3.wav,platyr1
synthetic_train_audio/platyr1/70cbe1c717304f1b840a276f8e52967d.wav,platyr1
synthetic_train_audio/platyr1/fd3aa47c9c6c4d938674d096b9da15f6.wav,platyr1
synthetic_train_audio/platyr1/c6c3c088d2c74d97b30e989b9aeb9763.wav,platyr1
synthetic_train_audio/platyr1/2e895a18f7864a59b725d6be15b4d558.wav,platyr1
synthetic_train_audio/platyr1/d828b64abbaf4b28b6843a58154b35af.wav,platyr1
synthetic_train_audio/platyr1/bf9831cc1a9346c7b8891999ef75dff2.wav,platyr1
synthetic_train_audio/platyr1/76a19f1d8b044056815e9942178eba38.wav,platyr1
synthetic_train_audio/platyr1/b51fb3637bea42c3ae7526a5f6622831.wav,platyr1
synthetic_train_audio/platyr1/825a0323d3a744f1963a1259267b918a.wav,platyr1
synthetic_train_audio/rufcac2/3947e67b52344d98aed4033dbae5d7bb.wav,rufcac2
synthetic_train_audio/rufcac2/87e3c8c7b161491d8626e8753075e42e.wav,rufcac2
synthetic_train_audio/rufcac2/3b6cc0ecd56a44d6b90212d36d0f5f4d.wav,rufcac2
synthetic_train_audio/rufcac2/094833ea7f6645bc8e1363cc102f8c0d.wav,rufcac2
synthetic_train_audio/rufcac2/b8a03e83d569486dae60359132af30a4.wav,rufcac2
synthetic_train_audio/rufcac2/21ff2bf24d8e44868f86d7227fe06450.wav,rufcac2
synthetic_train_audio/rufcac2/e6053c381ed94c459f7f51db6febfab1.wav,rufcac2
synthetic_train_audio/rufcac2/1ecd486b4f534c2eb4a692e228f181cb.wav,rufcac2
synthetic_train_audio/rufcac2/0a5441a172c8497e8c6514690615a493.wav,rufcac2
synthetic_train_audio/rufcac2/a8d0f14e7bf64e04aeec85a4543559a8.wav,rufcac2
synthetic_train_audio/rufcac2/6c4b7cebaefe4019b594bd5c07c7435d.wav,rufcac2
synthetic_train_audio/rufcac2/3cc7ffa49a29403685ab5f041bb5faf7.wav,rufcac2
synthetic_train_audio/rufcac2/5fd0b66439354606a91071097e27551f.wav,rufcac2
synthetic_train_audio/rufcac2/1d2b143f86de41f3b8c85fce50e5f0fd.wav,rufcac2
synthetic_train_audio/rufcac2/ae1f86690993411db816701a24fbb705.wav,rufcac2
synthetic_train_audio/rufcac2/67af2c236aa843d6bc8433b9f898caf1.wav,rufcac2
synthetic_train_audio/rufcac2/31665aa06bea4190a1bc67e3d63875b5.wav,rufcac2
synthetic_train_audio/rufcac2/2d1d38946fe748aa99dfcc9354b49b1f.wav,rufcac2
synthetic_train_audio/rufcac2/9b813a222236489baa37f8c705e65da6.wav,rufcac2
synthetic_train_audio/rufcac2/a2d57d24de0a4f08a7adee3b661e605a.wav,rufcac2
synthetic_train_audio/rufcac2/9e12fafacfce4fb388118a32836fcefe.wav,rufcac2
synthetic_train_audio/rufcac2/c9a7e09d2199404a876761aada07038e.wav,rufcac2
synthetic_train_audio/rufcac2/f690f77531f240bbab2d0ed1ee643eb1.wav,rufcac2
synthetic_train_audio/rufcac2/bda464d803264a85b340a80466550db7.wav,rufcac2
synthetic_train_audio/rufcac2/a645f30447be4f53801e53c5dd88e4e3.wav,rufcac2
synthetic_train_audio/rufcac2/d75abc59682941739e9421662f2766c3.wav,rufcac2
synthetic_train_audio/rufcac2/425378c4a9f9497e8e3d4d4459237508.wav,rufcac2
synthetic_train_audio/rufcac2/11a64a19283b42a6859d1de9971c8002.wav,rufcac2
synthetic_train_audio/rufcas2/e78ab545c5b242259418e320ff517089.wav,rufcas2
synthetic_train_audio/rufcas2/dcc2d07985c84094ad07255a3fa79a2f.wav,rufcas2
synthetic_train_audio/rufcas2/345d45ee6f224636abb6378291576ef4.wav,rufcas2
synthetic_train_audio/rufcas2/189d35580a054a19a5e5558631dbd91d.wav,rufcas2
synthetic_train_audio/sptnig1/9761968097a54b8cbb7adb93ca06c2ba.wav,sptnig1
synthetic_train_audio/sptnig1/2dea8579eb2543019a2fa1bb672ec662.wav,sptnig1
synthetic_train_audio/sptnig1/cf7621ee71f8499e8b36b37e84c801f2.wav,sptnig1
synthetic_train_audio/sptnig1/818a43c344e44136b5a910997c99689b.wav,sptnig1
synthetic_train_audio/sptnig1/de52fd89b26f4d4aae78625843a2feae.wav,sptnig1
synthetic_train_audio/sptnig1/0449d19e9484486a9149b66c672b9ae3.wav,sptnig1
synthetic_train_audio/sptnig1/3741f943097446c3b92a9c280cf10312.wav,sptnig1
synthetic_train_audio/sptnig1/d47ac6765a7147e1a9046e8932774c99.wav,sptnig1
synthetic_train_audio/sptnig1/2fe74a1938a14ea3aa9d92d0591431d6.wav,sptnig1
synthetic_train_audio/sptnig1/905ef7cc2efc456cbd38c11d146f09ed.wav,sptnig1
synthetic_train_audio/sptnig1/da5a5f41679f43759221b35682febfd2.wav,sptnig1
synthetic_train_audio/sptnig1/33bbc8b1120c4ad0b8023374f740b5ee.wav,sptnig1
synthetic_train_audio/sptnig1/4e442e7057674e4792d4ab9ff26dffa4.wav,sptnig1
synthetic_train_audio/sptnig1/19709f91352e493b8142c6b26fb44a3e.wav,sptnig1
synthetic_train_audio/sptnig1/f070d2c308724f72b8df9c5048e069db.wav,sptnig1
synthetic_train_audio/sptnig1/aaf4f402e39340e69af00b51ac59fb4a.wav,sptnig1
synthetic_train_audio/sptnig1/4e380a1b90fb48ec8ddcfdb4f227f843.wav,sptnig1
synthetic_train_audio/sptnig1/3917cb5021ac4d50b685761ab84bc343.wav,sptnig1
synthetic_train_audio/sptnig1/a7530e8bd48643be9969c1f16b4bfed4.wav,sptnig1
synthetic_train_audio/sptnig1/821b13d5e73a4c6086ef0c5f52f7a4cf.wav,sptnig1
synthetic_train_audio/sptnig1/073c0d9ed8624dd780e9bd1ca3a6ce53.wav,sptnig1
synthetic_train_audio/sptnig1/2954f883c23245f5ba57d9b26875397b.wav,sptnig1
synthetic_train_audio/sptnig1/1dbe3fcdbe4d4ac6b24d5ac4527b5079.wav,sptnig1
synthetic_train_audio/sptnig1/0e414e186c434426bf06d4e7a6c1e7f5.wav,sptnig1
synthetic_train_audio/sptnig1/9842a39c0e6b4eb2be96ccb903fdf682.wav,sptnig1
synthetic_train_audio/sptnig1/59533d42fcf1477ea85beef3d6bc34d5.wav,sptnig1
synthetic_train_audio/sptnig1/3a2d2180dc9a43a6af35de73db65208f.wav,sptnig1
synthetic_train_audio/sptnig1/05b26ce363494bb29ef25862b950fe4b.wav,sptnig1
synthetic_train_audio/sptnig1/d2789da37a864ef785f4596e6dfcdadd.wav,sptnig1
synthetic_train_audio/sptnig1/abb23dfe487d435e8e4c86b56d3fc86b.wav,sptnig1
synthetic_train_audio/sptnig1/3523233e781b476e9c30672f4e66f7df.wav,sptnig1
synthetic_train_audio/sptnig1/a10d4287efe8489ab8c987d21bfbfcbd.wav,sptnig1
synthetic_train_audio/sptnig1/5dc173a7bd3d47729c07b73b8d9afb0c.wav,sptnig1
synthetic_train_audio/sptnig1/556ee6356af44578b5e53904083c25c2.wav,sptnig1
synthetic_train_audio/sptnig1/a70915b356e2423aaa32d18ad81a4e7a.wav,sptnig1
synthetic_train_audio/sptnig1/10c436ee4db44975b6064d82afb62f09.wav,sptnig1
synthetic_train_audio/sptnig1/daeab104f04946a58b891016d6b656b7.wav,sptnig1
synthetic_train_audio/sptnig1/d2dac7d367194842ae97477d1c6b8fb7.wav,sptnig1
synthetic_train_audio/sptnig1/d3476d9a14fb49779f4b50e6ba36310a.wav,sptnig1
synthetic_train_audio/sptnig1/be26bdae06e74251ad49298070fb1fb0.wav,sptnig1
synthetic_train_audio/sptnig1/f5161b75e99848739ac109a17c81bd61.wav,sptnig1
synthetic_train_audio/sptnig1/802420e352de44ff9b3a328b38108aee.wav,sptnig1
synthetic_train_audio/sptnig1/44c18c12756a4609b18ddf35ea65e7ea.wav,sptnig1
synthetic_train_audio/sptnig1/a8962f2641e04b00b0b0aadc9e81325a.wav,sptnig1
synthetic_train_audio/sptnig1/f94334b300ac490d8f1a64da92ea95e7.wav,sptnig1
synthetic_train_audio/sptnig1/938889a7631a436d993807f9bbe338b5.wav,sptnig1
synthetic_train_audio/sptnig1/2a5daff96228406b8138050a6c1d1b5e.wav,sptnig1
synthetic_train_audio/sptnig1/57e7cea48d50472892692d7051aac5a1.wav,sptnig1
synthetic_train_audio/whlspi1/7c4323c58de84f7e9e3c1a7ab3a04e0e.wav,whlspi1
synthetic_train_audio/whlspi1/94f7aa74482b45428239a1c37397454d.wav,whlspi1
synthetic_train_audio/whlspi1/70b92c589861475481c0e5b147fc23d5.wav,whlspi1
synthetic_train_audio/yebcar/def1bfa1e0514a109cc44d2e2b27badb.wav,yebcar
synthetic_train_audio/yebcar/5b04dd3001c241879477ab86487545dc.wav,yebcar
synthetic_train_audio/yebcar/2bcfa892d55d459b8c62ca3dde88241a.wav,yebcar
synthetic_train_audio/yebcar/956e51bfd2aa4cb1a16c56f89caedd75.wav,yebcar
synthetic_train_audio/yebcar/775b7fd5d6fe4bba92824ef1dc99ddaa.wav,yebcar
synthetic_train_audio/yebcar/7811037e158d4ae1b6b4c43dfcb315e0.wav,yebcar
synthetic_train_audio/yebcar/9b89a22f6c1043b488f525d96f5b4996.wav,yebcar
synthetic_train_audio/yebcar/28f3559a842a4e2ead0582b78b0cec20.wav,yebcar
synthetic_train_audio/yebcar/670cfb6bc791435f9cb4df1113802f4c.wav,yebcar
synthetic_train_audio/yebcar/764af9cdb6264839ab0bcc81a7edb2f0.wav,yebcar
synthetic_train_audio/yebcar/4caf9fe540f847eaa61bf80c63b002d3.wav,yebcar
synthetic_train_audio/yebcar/2ebdf89ac99b47c9ba84fd037c22d560.wav,yebcar
synthetic_train_audio/yebcar/bcfcc9dc9c564775b17b7d1f47d36cd0.wav,yebcar
synthetic_train_audio/yebcar/f8559e8a87c14a4995f73075e4cc3020.wav,yebcar
synthetic_train_audio/yebcar/18b0ebcdd218447eb49f4e6a6d365b2b.wav,yebcar
synthetic_train_audio/yebcar/a7a82026052f4e888aa1bdf5a9e008f8.wav,yebcar
synthetic_train_audio/yebcar/a66bee4c43684dadad1b5dc36c9d3e63.wav,yebcar
synthetic_train_audio/yebcar/33111ba63b93468eac9b646f7c67edfd.wav,yebcar
synthetic_train_audio/yebcar/ee9f0b67afcc4310b8f7794ee4523098.wav,yebcar
synthetic_train_audio/yebcar/33ee6c13ca484b43ba389b08cecfc5a4.wav,yebcar
synthetic_train_audio/yebcar/f90c0125c5d54148b1cdf6cd55308b22.wav,yebcar
synthetic_train_audio/yebcar/d2b51bab5faa49d2bfc878968546eef6.wav,yebcar
synthetic_train_audio/yebcar/612c939dab374926b00c2c2a0ab43227.wav,yebcar
synthetic_train_audio/yebcar/c5e5382dc8334b3c942dfa04b6f47dc4.wav,yebcar
synthetic_train_audio/yebcar/9934641b32114db4afeb242d52d617f3.wav,yebcar
synthetic_train_audio/yebcar/42ebc943b6d340b991d5ac6bc73e7e02.wav,yebcar
synthetic_train_audio/yebcar/50263483174245e2aee0b784c26b6974.wav,yebcar
synthetic_train_audio/yebcar/5d69f1cd81a241a18618251a01bf2a42.wav,yebcar
